label,message,length,processed_msg
ham,So wats ur opinion abt him and how abt is character?,52,"['wat', 'ur', 'opinion', 'abt', 'abt', 'charact']"
ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak,82,"['jay', 'snicker', 'tell', 'x', 'total', 'fuck', 'chord', 'speak']"
ham,No..few hours before.went to hair cut .,39,"['nofew', 'hour', 'beforew', 'hair', 'cut']"
ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,80,"['wonder', 'cos', 'dun', 'rem', 'see', 'silver', 'car', 'thk', 'saw', 'black', 'one']"
ham,Lmao. Take a pic and send it to me.,35,"['lmao', 'take', 'pic', 'send']"
ham,Speak only when you feel your words are better than the silence... Gud mrng:-),78,"['speak', 'onli', 'feel', 'word', 'better', 'silenc', 'gud', 'mrng']"
ham,No. She's currently in scotland for that.,41,"['shes', 'current', 'scotland']"
ham,Do you work all this week ?,27,"['work', 'week']"
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,150,"['congratul', 'ur', 'award', 'either', '£500', 'cd', 'gift', 'voucher', 'free', 'entri', '2', '£100', 'week', 'draw', 'txt', 'music', '87066', 'tncs', 'wwwldewcom', '1', 'win150ppmx3age16']"
ham,Lol great now im getting hungry.,32,"['lol', 'great', 'im', 'get', 'hungri']"
ham,Yes.. now only saw your message..,33,"['yes', 'onli', 'saw', 'messag']"
ham,I'll be at mu in like  &lt;#&gt;  seconds,41,"['ill', 'mu', 'like', 'ltgt', 'second']"
ham,Ok...,5,['ok']
ham,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,126,"['thing', 'r', 'good', 'thanx', 'got', 'exam', 'march', 'ive', 'done', 'revis', 'fran', 'still', 'boyf', 'ive', 'gotta', 'interviw', '4', 'exet', 'bit', 'worriedx']"
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",166,"['tell', 'make', 'littl', 'spreadsheet', 'track', 'whose', 'idea', 'smoke', 'determin', 'smoke', 'much', 'entir', 'month', 'februari', 'ill', 'come']"
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!,71,"['sale', 'arsenal', 'dartboard', 'good', 'condit', 'doubl', 'trebl']"
ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,141,"['dont', 'look', 'back', 'build', 'becaus', 'coat', 'dont', 'want', 'get', 'sick', 'hurri', 'home', 'wear', 'coat', 'gym']"
ham,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",122,"['pain', 'person', 'thought', 'alway', 'tri', 'keep', 'everybodi', 'happi', 'time', 'nobodi', 'recognis', 'alon']"
ham,Thanks for ve lovely wisheds. You rock,38,"['thank', 'love', 'wish', 'rock']"
ham,You intrepid duo you! Have a great time and see you both soon. ,63,"['intrepid', 'duo', 'great', 'time', 'see', 'soon']"
ham,I asked sen to come chennai and search for job.,47,"['ask', 'sen', 'come', 'chennai', 'search', 'job']"
ham,Dad went out oredi... ,22,"['dad', 'went', 'oredi']"
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",115,"['jus', 'hope', 'true', 'missin', 'cos', 'im', 'realli', 'missin', 'havent', 'done', 'anyth', 'feel', 'guilti', 'yet']"
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,71,"['wat', 'late', 'still', 'earli', 'mah', 'juz', 'go', '4', 'dinner', 'lor', 'aiya', 'dunno']"
ham,"Arms fine, how's Cardiff and uni? ",34,"['arm', 'fine', 'cardiff', 'uni']"
ham,In fact when do you leave? I think addie goes back to school tues or wed,72,"['fact', 'leav', 'think', 'addi', 'goe', 'back', 'school', 'tue', 'wed']"
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",132,"['cool', 'breez', 'bright', 'sun', 'fresh', 'flower', 'twitter', 'bird', 'wait', 'wish', 'u', 'goodmorn', 'amp', 'nice', 'day']"
ham,Ya:)going for restaurant..,26,"['yago', 'restaur']"
ham,"Its ok., i just askd did u knw tht no?",38,"['ok', 'askd', 'u', 'knw', 'tht']"
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,140,"['free', '1st', 'week', 'entri', '2', 'textpod', '4', 'chanc', '2', 'win', '40gb', 'ipod', '£250', 'cash', 'everi', 'wk', 'txt', 'pod', '84128', 'tscs', 'wwwtextpodnet', 'custcar', '08712405020']"
ham,Those ducking chinchillas,25,"['duck', 'chinchilla']"
ham,I am in a marriage function,27,"['marriag', 'function']"
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,159,"['look', 'like', 'u', 'wil', 'b', 'get', 'headstart', 'im', 'leav', 'bout', '230ish', 'u', 'r', 'desper', 'compani', 'could', 'head', 'earlierw', 'goin', 'meet', 'rummer']"
ham,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,103,"['give', 'fli', 'monkey', 'wot', 'think', 'certain', 'mind', 'ani', 'friend', 'mine']"
spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,141,"['regist', 'optin', 'subscrib', 'ur', 'draw', '4', '£100', 'gift', 'voucher', 'enter', 'receipt', 'correct', '80062', 'no1', 'bbc', 'chart']"
ham,say thanks2. ,13,"['say', 'thanks2']"
ham,Msg me when rajini comes.,25,"['msg', 'rajini', 'come']"
ham,Ya! when are ü taking ure practical lessons? I start in june..  ,64,"['ya', 'ü', 'take', 'ure', 'practic', 'lesson', 'start', 'june']"
ham,"That's good, because I need drugs",33,"['good', 'becaus', 'need', 'drug']"
ham,Stupid.its not possible,23,"['stupidit', 'possibl']"
ham,Can ü all decide faster cos my sis going home liao..,52,"['ü', 'decid', 'faster', 'cos', 'sis', 'go', 'home', 'liao']"
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,159,"['summer', 'final', 'fanci', 'chat', 'flirt', 'sexi', 'singl', 'yr', 'area', 'get', 'match', 'repli', 'summer', 'free', '2', 'join', 'optout', 'txt', 'stop', 'help08714742804']"
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,104,"['u', 'sleep', 'go', 'take', 'haha', 'got', 'spys', 'wat', 'onlin', 'check', 'n', 'repli', 'mail', 'lor']"
spam,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,153,"['clair', 'havin', 'borin', 'time', 'alon', 'u', 'wanna', 'cum', '2nite', 'chat', '09099725823', 'hope', '2', 'c', 'u', 'luv', 'clair', 'xx', 'calls£1minmoremobsemspobox45po139wa']"
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",149,"['fight', 'world', 'easi', 'u', 'either', 'win', 'lose', 'bt', 'fightng', 'some1', 'close', 'u', 'dificult', 'u', 'lose', 'u', 'lose', 'u', 'win', 'u', 'still', 'lose']"
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,81,"['bought', 'one', 'rington', 'get', 'text', 'cost', '3', 'pound', 'offer', 'tone', 'etc']"
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",144,"['yalru', 'lyfu', 'astn', 'chikku', 'bt', 'innu', 'mundh', 'lyf', 'ali', 'halla', 'ke', 'bilo', 'marriageprogram', 'edha', 'lyf', 'nt', 'yet', 'ovr', 'chikkuali', 'vargu', 'lyfu', 'meow', 'meowd']"
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,51,"['kinda', 'first', 'one', 'get', 'twelv', 'aah', 'speak', 'tomo']"
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",152,"['09066362231', 'urgent', 'mobil', '07xxxxxxxxx', '£2000', 'bonus', 'caller', 'prize', '020603', '2nd', 'attempt', 'reach', 'call', '09066362231', 'asap']"
ham,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,111,"['ok', 'good', 'later', 'come', 'find', 'ü', 'c', 'lucki', 'told', 'ü', 'go', 'earlier', 'later', 'pple', 'take', 'finish', 'ü']"
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,131,"['wat', 'make', 'u', 'thk', 'ill', 'fall', 'actual', 'thk', 'im', 'quit', 'prone', '2', 'fall', 'lucki', 'dad', 'home', 'ask', 'come', 'n', 'fetch', 'alreadi']"
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",158,"['07801543489', 'guarante', 'latest', 'nokia', 'phone', '40gb', 'ipod', 'mp3', 'player', '£500', 'prize', 'txt', 'wordcollect', 'no83355', 'tcllc', 'nyusa', '150pmt', 'msgrcvd18']"
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,174,"['account', 'refil', 'success', 'inr', 'ltdecimalgt', 'keralacircl', 'prepaid', 'account', 'balanc', 'rs', 'ltdecimalgt', 'transact', 'id', 'kr', 'ltgt']"
ham,I wont touch you with out your permission.,42,"['wont', 'touch', 'permiss']"
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,160,"['hi', 'luci', 'hubbi', 'meetin', 'day', 'fri', 'b', 'alon', 'hotel', 'u', 'fanci', 'cumin', 'pls', 'leav', 'msg', '2day', '09099726395', 'luci', 'x', 'calls£1minmobsmorelkpobox177hp51fl']"
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",151,"['7', 'wonder', 'world', '7th', '6th', 'ur', 'style', '5th', 'ur', 'smile', '4th', 'ur', 'person', '3rd', 'ur', 'natur', '2nd', 'ur', 'sms', '1st', 'ur', 'love', 'friendship', 'good', 'morn', 'dear']"
ham,Take some small dose tablet for fever,37,"['take', 'small', 'dose', 'tablet', 'fever']"
ham,Oh. U must have taken your REAL Valentine out shopping first.,61,"['oh', 'u', 'must', 'taken', 'real', 'valentin', 'shop', 'first']"
ham,"Just sent you an email – to an address with incomm in it, is that right?",72,"['sent', 'email', '–', 'address', 'incomm', 'right']"
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",93,"['gonna', 'blake', 'night', 'might', 'abl', 'get', 'littl', 'earli']"
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",141,"['friendship', 'game', 'play', 'word', 'say', 'doesnt', 'start', 'march', 'end', 'may', 'tomorrow', 'yesterday', 'today', 'e']"
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",85,"['nice', 'waitshould', 'text', 'right', 'im', 'gonna', 'pay', 'ticket', 'ya', 'know']"
ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,78,"['im', 'watch', 'lotr', 'w', 'sis', 'dis', 'aft', 'u', 'wan', '2', 'meet', '4', 'dinner', 'nite']"
ham,Why you keeping me away like this,33,"['whi', 'keep', 'away', 'like']"
ham,I think its far more than that but find out. Check google maps for a place from your dorm.,90,"['think', 'far', 'find', 'check', 'googl', 'map', 'place', 'dorm']"
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,147,"['trip', 'ok', 'quit', 'tire', 'lor', 'uni', 'start', 'today', 'ok', '4', 'cos', 'im', 'take', 'ani', 'modul', 'jus', 'concentr', 'final', 'yr', 'project']"
ham,Have you always been saying welp?,33,"['alway', 'say', 'welp']"
ham,"I'm a guy, browsin is compulsory",32,"['im', 'guy', 'browsin', 'compulsori']"
ham,Ok...,5,['ok']
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,149,"['puriti', 'friendship', 'two', 'smile', 'read', 'forward', 'messageit', 'smile', 'see', 'name', 'gud', 'evng', 'musthu']"
ham,"Sorry, I'll call later",22,"['sorri', 'ill', 'call', 'later']"
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",132,"['add', 'dont', 'realli', 'care', 'cant', 'least', 'get', 'dude', 'fuck', 'hey', 'money', 'want']"
ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",154,"['hello', 'lover', 'goe', 'new', 'job', 'happi', 'think', 'wake', 'slave', 'send', 'teas', 'kiss', 'across', 'sea']"
ham,I told your number to gautham..,31,"['told', 'number', 'gautham']"
ham,Tell them no need to investigate about me anywhere.,51,"['tell', 'need', 'investig', 'anywher']"
ham,Ok i juz receive..,18,"['ok', 'juz', 'receiv']"
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",172,"['cant', 'believ', 'said', 'mani', 'thing', 'morn', 'realli', 'want', 'say', 'good', 'morn', 'love', 'beauti', 'morn', 'see', 'librari', 'later']"
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",130,"['account', 'credit', '500', 'free', 'text', 'messag', 'activ', 'txt', 'word', 'credit', '80488', 'tcs', 'www80488biz']"
ham,In the end she might still vomit but its okay. Not everything will come out.,76,"['end', 'might', 'still', 'vomit', 'okay', 'everyth', 'come']"
ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,78,"['moneya', 'youmoney', 'aint', 'thinghow', 'sha']"
ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,112,"['everyth', 'weather', 'keep', 'extra', 'warm', 'cold', 'noth', 'serious', 'pls', 'lot', 'vitamin', 'c']"
ham,Hey gals.. Anyone of u going down to e driving centre tmr?,58,"['hey', 'gal', 'anyon', 'u', 'go', 'e', 'drive', 'centr', 'tmr']"
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,158,"['im', 'alway', 'yahoo', 'messeng', 'send', 'messag', 'ill', 'get', 'may', 'send', 'mobil', 'mode', 'sha', 'ill', 'get', 'repli']"
ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,60,"['im', 'put', 'readi', 'lttimegt']"
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",154,"['time', 'n', 'smile', 'r', 'two', 'crucial', 'thing', 'life', 'sometim', 'time', 'make', 'us', 'forget', 'smile', 'sometim', 'someon', 'smile', 'make', 'us', 'forget', 'time', 'gud', 'noon']"
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",154,"['sms', 'ac', 'jsco', 'energi', 'high', 'u', 'may', 'know', '2channel', '2day', 'ur', 'leadership', 'skill', 'r', 'strong', 'psychic', 'repli', 'wquestion', 'end', 'repli', 'end', 'jsco']"
ham,Host-based IDPS for linux systems.,34,"['hostbas', 'idp', 'linux', 'system']"
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,"['hot', 'live', 'fantasi', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'nation', 'rate', 'call']"
ham,Don no da:)whats you plan?,26,"['dawhat', 'plan']"
ham,Ill be there on  &lt;#&gt;  ok.,31,"['ill', 'ltgt', 'ok']"
ham,Oh my God. I'm almost home,26,"['oh', 'god', 'im', 'almost', 'home']"
ham,Total video converter free download type this in google search:),64,"['total', 'video', 'convert', 'free', 'download', 'type', 'googl', 'search']"
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,121,"['thank', 'vote', 'sing', 'along', 'star', 'karaok', 'mobil', 'free', 'link', 'repli', 'sing']"
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179,"['wen', 'ur', 'lovabl', 'bcum', 'angri', 'wid', 'u', 'dnt', 'take', 'serious', 'coz', 'angri', 'childish', 'n', 'true', 'way', 'show', 'deep', 'affect', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']"
ham,Sounds like something that someone testing me would sayy,56,"['sound', 'like', 'someth', 'someon', 'test', 'would', 'sayi']"
ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,148,"['u', 'love', 'someon', 'dont', 'make', 'love', 'u', 'much', 'u', 'love', 'much', 'dont', 'want', 'love', 'anyon', 'except', 'gud', 'nit']"
ham,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",90,"['petei', 'phone', 'still', 'jenni', 'colleg', 'leannewhat']"
ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,110,"['oop', 'sorri', 'check', 'dont', 'mind', 'pick', 'tomo', 'half', 'eight', 'station', 'would', 'ok']"
ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",458,"['hey', 'sweet', 'wonder', 'moment', 'might', 'come', 'want', 'send', 'file', 'someon', 'wont', 'go', 'yahoo', 'becaus', 'connect', 'suck', 'rememb', 'set', 'page', 'go', 'download', 'format', 'disc', 'could', 'tell', 'know', 'way', 'download', 'big', 'file', 'becaus', 'download', 'stuff', 'direct', 'internet', 'ani', 'help', 'would', 'great', 'prey', 'teas', 'kiss']"
