label,message,length
ham,"['love', 'u', '2', 'babe', 'R', 'u', 'sure', 'everything', 'alrite', 'idiot', 'Txt', 'bak', 'girlie']",84
ham,"['abt', 'making', 'pics', 'bigger']",39
ham,"['Got', 'got', '2', 'colours', 'lor', 'One', 'colour', 'quite', 'light', 'n', 'e', 'darker', 'lor', 'Actually', 'im', 'done', 'shes', 'styling', 'hair']",122
ham,"['Whenevr', 'ur', 'sad', 'Whenevr', 'ur', 'gray', 'Remembr', 'im', '2', 'listn', '2', 'watevr', 'u', 'wanna', 'say', 'Jus', 'walk', 'wid', 'little', 'whileamp', 'promise', 'Ill', 'bring', 'back', 'ur', 'smile']",154
ham,"['nothing', 'Ok', 'anyway', 'give', 'treat']",36
spam,"['Win', 'newest', '“Harry', 'Potter', 'Order', 'Phoenix', 'Book', '5', 'reply', 'HARRY', 'answer', '5', 'questions', 'chance', 'first', 'among', 'readers']",138
ham,['Ok'],5
ham,"['Correct', 'work', 'today']",30
ham,"['sent', 'scream', 'moan', 'bed', 'princess']",57
ham,"['wake', 'long', 'ago', 'already', 'Dunno', 'thing']",54
ham,"['Oh', 'getting', 'even', 'u', 'u']",34
ham,"['thk', '50', 'shd', 'ok', 'said', 'plus', 'minus', '10', 'ü', 'leave', 'line', 'paragraphs']",84
ham,"['call', 'plz', 'number', 'shows', 'coveragd', 'area', 'urgnt', 'call', 'vasai', 'amp', 'reach', '4o', 'clock', 'call', 'plz']",139
ham,"['Yeah', 'jays', 'sort', 'fucking', 'retard']",35
ham,"['Sorry', 'bathroom', 'sup']",31
spam,"['Ur', 'balance', '£500', 'Ur', 'next', 'question', 'sang', 'Uptown', 'Girl', '80s', '2', 'answer', 'txt', 'ur', 'ANSWER', '83600', 'Good', 'luck']",125
ham,"['exam', 'february', '4', 'Wish', 'great', 'day']",48
ham,"['dont', 'know', 'come', 'ask', 'questions', 'like', 'dont', 'mistake']",94
ham,"['Aight', 'rush', 'Ill', 'ask', 'jay']",27
ham,"['Good', 'Morning', 'plz', 'call', 'sir']",28
ham,"['ok', 'lar', 'U', 'sleep', 'early', 'Nite']",41
ham,"['Oh', 'Icic', 'K', 'lor', 'den', 'meet', 'day']",42
ham,"['Oh', 'half', 'hour', 'much', 'longer', 'Syria', 'Canada', 'eh', 'Wow', 'must', 'get', 'much', 'work', 'done', 'day', 'us', 'extra', 'time', 'grins']",150
ham,"['Sometimes', 'put', 'walls', 'around', 'heartsnot', 'safe', 'getting', 'hurt', 'find', 'cares', 'enough', 'break', 'walls', 'amp', 'get', 'closer', 'GOODNOON']",162
ham,"['Sweet', 'may', 'may', 'go', '4U', 'meet', 'carlos', 'gauge', 'pattys', 'interest']",82
ham,"['buying', 'today', 'Ü', 'need', 'c', 'meh']",44
ham,"['Aight', 'sorry', 'take', 'ten', 'years', 'shower', 'Whats', 'plan']",56
ham,"['Every', 'mondaynxt', 'week', 'vl', 'completing']",41
ham,"['Might', 'ax', 'well', 'im']",23
ham,"['chill', 'another', '6hrs', 'could', 'sleep', 'pain', 'surgical', 'emergency', 'see', 'unfolds', 'Okay']",112
ham,"['Yeah', 'Ill', 'try', 'scrounge', 'something']",38
ham,"['Crazy', 'ar', 'hes', 'married', 'Ü', 'like', 'gd', 'looking', 'guys', 'frens', 'like', 'say', 'hes', 'korean', 'leonas', 'fave', 'dun', 'thk', 'Aft', 'thinking', 'mayb', 'prob', 'ill', 'go']",159
ham,"['somewhere', 'Fredericksburg']",32
ham,"['Que', 'pases', 'un', 'buen', 'tiempo', 'something', 'like']",47
ham,"['ok', 'stay', 'night', 'Xavier', 'sleeping', 'bag', 'Im', 'getting', 'tired']",82
ham,"['doesnt', 'need', 'test']",25
ham,"['Nothing', 'much', 'chillin', 'home', 'super', 'bowl', 'plan']",51
spam,"['FREE2DAY', 'sexy', 'St', 'Georges', 'Day', 'pic', 'JordanTxt', 'PIC', '89080', 'dont', 'miss', 'every', 'wk', 'saucy', 'celeb4', 'pics', 'c', 'PocketBabecouk', '0870241182716', '£3wk']",154
ham,"['Bugis', 'oso', 'near', 'wat']",22
ham,"['Yo', 'theres', 'class', 'tmrw', 'right']",30
ham,"['Let', 'Ur', 'Heart', 'Ur', 'Compass', 'Ur', 'Mind', 'Ur', 'Map', 'Ur', 'Soul', 'Ur', 'Guide', 'U', 'Never', 'loose', 'worldgnun', 'Sent', 'via', 'WAY2SMSCOM']",121
ham,"['Goodnight', 'sleep', 'well', 'da', 'please', 'take', 'care', 'pa', 'Please']",53
ham,"['Baaaaabe', 'misss', 'youuuuu', 'go', 'teach', 'class', '5']",84
ham,"['Convey', 'regards']",24
ham,"['U', 'ned', 'convince', 'tht', 'possible', 'witot', 'hurting', 'feeling', 'main']",81
ham,"['Good', 'afternoon', 'loverboy', 'goes', 'day', 'luck', 'come', 'way', 'think', 'sweetie', 'send', 'love', 'across', 'sea', 'make', 'smile', 'happy']",152
ham,"['start', 'sending', 'blackberry', 'torch', 'nigeria', 'find', 'buyer', 'melike', '4a', 'month', 'tell', 'dad', 'buy', 'bb', 'anyone', 'oh']",131
ham,"['ltgt', 'pple', 'marry', 'lovers', 'becz', 'hav', 'gud', 'undrstndng', 'dat', 'avoids', 'problems', 'sent', 'dis', '2', 'u', 'u', 'wil', 'get', 'gud', 'news', 'friday', 'person', 'like', 'tomorrow', 'best', 'day', 'life', 'Dont', 'break', 'chain', 'break', 'suffer', 'send', 'ltgt', 'frnds', 'ltgt', 'mins', 'whn', 'u', 'read']",327
ham,"['Yo', 'dude', 'guess', 'got', 'arrested', 'day']",49
ham,"['Shuhui', 'say', 'change', '2', 'suntec', 'steamboat', 'U', 'noe', 'r', 'u']",65
ham,"['dance', 'river']",29
ham,"['Yetunde', 'im', 'sorry', 'moji', 'seem', 'busy', 'able', 'go', 'shopping', 'please', 'find', 'way', 'get', 'wanted', 'us', 'get', 'Please', 'forgive', 'reply', 'free', 'via', 'yahoo', 'messenger']",207
ham,"['Hey', 'really', 'pretty', 'late', 'want', 'go', 'lesson', 'first', 'join', 'Im', 'reaching', 'tp', 'mrt']",114
spam,"['HOT', 'LIVE', 'FANTASIES', 'call', '08707509020', '20p', 'per', 'min', 'NTT', 'Ltd', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870k']",101
ham,"['Bbq', 'sat', 'mine', '6ish', 'Ur', 'welcome', '2', 'come']",49
ham,"['dont', 'know', 'thing', 'thats', 'wrong', 'everyso', 'often', 'panicks', 'starts', 'goin', 'bout', 'bein', 'good', 'enough', '…']",106
ham,"['Alright', 'Im', 'outhave', 'good', 'night']",36
ham,"['try', 'making', 'another', 'butt']",32
ham,"['Hope', 'feeling', 'great', 'Pls', 'fill', 'Abiola']",50
ham,"['though', 'shd', 'go', 'n', 'fun', 'bar', 'town', 'something', '–', 'sound', 'ok']",78
ham,"['1', 'Go', 'write', 'msg', '2', 'Put', 'Dictionary', 'mode', '3Cover', 'screen', 'hand', '4Press', 'ltgt', '5Gently', 'remove', 'Ur', 'hand', 'interesting']",141
spam,"['Bears', 'Pic', 'Nick', 'Tom', 'Pete', 'Dick', 'fact', 'types', 'try', 'gay', 'chat', 'photo', 'upload', 'call', '08718730666', '10pmin', '2', 'stop', 'texts', 'call', '08712460324']",151
spam,"['500', 'New', 'Mobiles', '2004', 'MUST', 'GO', 'Txt', 'NOKIA', '89545', 'collect', 'todayFrom', '£1', 'www4tcbiz', '2optout', '08718726270150gbpmtmsg18', 'TXTAUCTION']",153
ham,"['finally', 'ready', 'fyi']",23
ham,"['Auntie', 'huai', 'juan', 'never', 'pick', 'phone']",40
spam,"['Double', 'Mins', 'Double', 'Txt', '12', 'price', 'Linerental', 'Latest', 'Orange', 'Bluetooth', 'mobiles', 'Call', 'MobileUpd8', 'latest', 'offers', '08000839402', 'call2optoutLF56']",159
ham,"['Ya', 'tel', 'wats', 'ur', 'problem']",25
spam,"['1', 'Nokia', 'Tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'NOK', '87021', '1st', 'Tone', 'FREE', 'get', 'txtin', 'tell', 'ur', 'friends', '150ptone', '16', 'reply', 'HL', '4info']",143
ham,"['dnt', 'wnt', 'tlk', 'wid', 'u']",22
ham,"['spend', 'days', 'waiting', 'ideal', 'path', 'appear', 'front', 'us', 'forget', 'paths', 'made', 'walking', 'waiting', 'Goodnight']",153
ham,"['ok', 'arm', 'feeling', 'weak', 'cuz', 'got', 'shot', 'go', 'another', 'time']",72
ham,"['Please', 'reserve', 'ticket', 'saturday', 'eve', 'chennai', 'thirunelvali', 'tirunelvali', 'chennai', 'sunday', 'evei', 'already', 'see', 'netno', 'ticket', 'availablei', 'want', 'book', 'ticket', 'tackle']",203
ham,"['Storming', 'msg', 'Wen', 'u', 'lift', 'phne', 'u', 'say', 'HELLO', 'u', 'knw', 'wt', 'real', 'meaning', 'HELLO', 'name', 'girl', 'Yes', 'u', 'knw', 'dat', 'girl', 'Margaret', 'Hello', 'girlfrnd', 'f', 'Grahmbell', 'invnted', 'telphone', 'MoralOne', '4get', 'name', 'person', 'bt', 'girlfrnd', 'G', 'n', 'g', 'h']",324
ham,"['Thats', 'ok', 'popped', 'ask', 'bout', 'something', 'said', 'youd', 'around', 'tonght', 'wen', 'girl', 'comes']",115
ham,"['e', 'best', '4', 'ur', 'exam', 'later']",27
ham,"['Hope', 'ur', 'head', 'doesnt', 'hurt', '2', 'much', 'ploughing', 'way', 'pile', 'ironing', 'Staying', 'chinky', 'tonight', 'come', 'round', 'like']",139
ham,"['Oh', 'ki', 'think', 'wi', 'nz', 'players', 'unsold']",46
ham,"['Haha', 'got', 'fast', 'lose', 'weight', 'thk', 'muz', 'go', '4', 'month', 'den', 'got', 'effect', 'Geelater', 'go', 'aust', 'put', 'bk', 'e', 'weight']",115
ham,"['wonder', 'got', 'online', 'love', 'gone', 'net', 'cafe', 'get', 'phone', 'recharged', 'friends', 'net', 'think', 'boytoy']",155
ham,"['Haha', 'kidding', 'papa', 'needs', 'drugs']",35
ham,"['Thk', 'shld', 'b', 'Ya', 'wana', 'go', '4', 'lessons', 'Haha', 'go', 'one', 'whole', 'stretch']",82
ham,"['Oh', 'ok']",7
ham,"['R', 'still', 'meeting', '4', 'dinner', 'tonight']",36
ham,"['Thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']",73
ham,"['Shall', 'start', 'hear']",24
ham,"['wait', '4', 'u', 'lor', 'need', '2', 'feel', 'bad', 'lar']",49
ham,"['check', 'got', 'detailed', 'message']",48
ham,"['registered', 'Sinco', 'Payee', 'Log', 'icicibankcom', 'enter', 'URN', 'ltgt', 'confirm', 'Beware', 'frauds', 'share', 'disclose', 'URN', 'anyone']",155
ham,"['decided', 'people', 'care', 'stuff', 'vote', 'caring', 'stuff', 'losers']",93
ham,"['Kaiez', 'Enjoy', 'ur', 'tuition', 'Gee', 'Thk', 'e', 'second', 'option', 'sounds', 'beta', 'Ill', 'go', 'yan', 'jiu', 'den', 'msg', 'u']",99
ham,"['registered', 'Sinco', 'Payee', 'Log', 'icicibankcom', 'enter', 'URN', 'ltgt', 'confirm', 'Beware', 'frauds', 'share', 'disclose', 'URN', 'anyone']",155
ham,"['cool', 'fun', 'practicing', 'making', 'babies']",48
ham,"['Actually', 'getting', 'ready', 'leave', 'house']",42
ham,"['Kkany', 'special', 'today']",24
spam,"['URGENT', 'IMPORTANT', 'INFORMATION', 'O2', 'USER', 'TODAY', 'LUCKY', 'DAY', '2', 'FIND', 'LOG', 'ONTO', 'HTTPWWWURAWINNERCOM', 'FANTASTIC', 'SURPRISE', 'AWAITING']",163
ham,['gotta'],30
ham,"['Ive', 'got', 'ten', 'bucks', 'jay', 'noncomittal']",44
ham,['hungry'],24
ham,"['Pls', 'speak', 'customer', 'machan']",34
ham,"['somewhere', 'beneath', 'pale', 'moon', 'light', 'someone', 'think', 'u', 'dreams', 'come', 'true', 'goodnite', 'amp', 'sweet', 'dreams']",144
ham,"['Wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', 'Coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']",179
spam,"['Dear', 'Uve', 'invited', 'XCHAT', 'final', 'attempt', 'contact', 'u', 'Txt', 'CHAT', '86688', '150pMsgrcvdHGSuite3422LandsRowW1J6HL', 'LDN', '18', 'yrs']",143
ham,"['wats', 'ur', 'opinion', 'abt', 'abt', 'character']",52
ham,"['Jay', 'snickering', 'tells', 'x', 'totally', 'fucking', 'chords', 'speak']",82
ham,"['Nofew', 'hours', 'beforewent', 'hair', 'cut']",39
ham,"['wonder', 'Cos', 'dun', 'rem', 'seeing', 'silver', 'car', 'thk', 'saw', 'black', 'one']",80
ham,"['Lmao', 'Take', 'pic', 'send']",35
ham,"['Speak', 'feel', 'words', 'better', 'silence', 'Gud', 'mrng']",78
ham,"['Shes', 'currently', 'scotland']",41
ham,"['work', 'week']",27
spam,"['Congratulations', 'ur', 'awarded', 'either', '£500', 'CD', 'gift', 'vouchers', 'Free', 'entry', '2', '£100', 'weekly', 'draw', 'txt', 'MUSIC', '87066', 'TnCs', 'wwwLdewcom', '1', 'win150ppmx3age16']",150
ham,"['Lol', 'great', 'im', 'getting', 'hungry']",32
ham,"['Yes', 'saw', 'message']",33
ham,"['Ill', 'mu', 'like', 'ltgt', 'seconds']",41
ham,['Ok'],5
ham,"['THING', 'R', 'GOOD', 'THANX', 'GOT', 'EXAMS', 'MARCH', 'IVE', 'DONE', 'REVISION', 'FRAN', 'STILL', 'BOYF', 'IVE', 'GOTTA', 'INTERVIW', '4', 'EXETER', 'BIT', 'WORRIEDx']",126
ham,"['Tell', 'make', 'little', 'spreadsheet', 'track', 'whose', 'idea', 'smoke', 'determine', 'smokes', 'much', 'entire', 'month', 'february', 'Ill', 'come']",166
spam,"['sale', 'arsenal', 'dartboard', 'Good', 'condition', 'doubles', 'trebles']",71
ham,"['Dont', 'look', 'back', 'building', 'coat', 'dont', 'want', 'get', 'sick', 'hurry', 'home', 'wear', 'coat', 'gym']",141
ham,"['painful', 'personal', 'thought', 'always', 'try', 'keep', 'everybody', 'happy', 'time', 'nobody', 'recognises', 'alone']",122
ham,"['Thanks', 'lovely', 'wisheds', 'rock']",38
ham,"['intrepid', 'duo', 'great', 'time', 'see', 'soon']",63
ham,"['asked', 'sen', 'come', 'chennai', 'search', 'job']",47
ham,"['Dad', 'went', 'oredi']",22
ham,"['jus', 'hope', 'true', 'missin', 'cos', 'im', 'really', 'missin', 'havent', 'done', 'anything', 'feel', 'guilty', 'yet']",115
ham,"['Wat', 'late', 'still', 'early', 'mah', 'juz', 'go', '4', 'dinner', 'lor', 'Aiya', 'dunno']",71
ham,"['Arms', 'fine', 'hows', 'Cardiff', 'uni']",34
ham,"['fact', 'leave', 'think', 'addie', 'goes', 'back', 'school', 'tues', 'wed']",72
ham,"['Cool', 'breeze', 'Bright', 'sun', 'Fresh', 'flower', 'Twittering', 'birds', 'waiting', 'wish', 'u', 'GOODMORNING', 'amp', 'NICE', 'DAY']",132
ham,"['Yagoing', 'restaurant']",26
ham,"['ok', 'askd', 'u', 'knw', 'tht']",38
spam,"['Free', '1st', 'week', 'entry', '2', 'TEXTPOD', '4', 'chance', '2', 'win', '40GB', 'iPod', '£250', 'cash', 'every', 'wk', 'Txt', 'POD', '84128', 'TsCs', 'wwwtextpodnet', 'custcare', '08712405020']",140
ham,"['ducking', 'chinchillas']",25
ham,"['marriage', 'function']",27
ham,"['Looks', 'like', 'u', 'wil', 'b', 'getting', 'headstart', 'im', 'leaving', 'bout', '230ish', 'u', 'r', 'desperate', 'company', 'could', 'head', 'earlierwe', 'goin', 'meet', 'rummer']",159
ham,"['Don‘t', 'give', 'flying', 'monkeys', 'wot', 'think', 'certainly', 'don‘t', 'mind', 'friend', 'mine']",103
spam,"['registered', 'optin', 'subscriber', 'ur', 'draw', '4', '£100', 'gift', 'voucher', 'entered', 'receipt', 'correct', 'ans', '80062', 'Whats', 'No1', 'BBC', 'charts']",141
ham,"['say', 'thanks2']",13
ham,"['Msg', 'rajini', 'comes']",25
ham,"['Ya', 'ü', 'taking', 'ure', 'practical', 'lessons', 'start', 'june']",64
ham,"['Thats', 'good', 'need', 'drugs']",33
ham,"['Stupidits', 'possible']",23
ham,"['ü', 'decide', 'faster', 'cos', 'sis', 'going', 'home', 'liao']",52
spam,"['Summers', 'finally', 'Fancy', 'chat', 'flirt', 'sexy', 'singles', 'yr', 'area', 'get', 'MATCHED', 'reply', 'SUMMER', 'Free', '2', 'Join', 'OptOut', 'txt', 'STOP', 'Help08714742804']",159
ham,"['U', 'sleeping', 'going', 'take', 'Haha', 'got', 'spys', 'wat', 'online', 'checking', 'n', 'replying', 'mails', 'lor']",104
spam,"['CLAIRE', 'havin', 'borin', 'time', 'alone', 'U', 'wanna', 'cum', '2nite', 'Chat', '09099725823', 'hope', '2', 'C', 'U', 'Luv', 'CLAIRE', 'xx', 'Calls£1minmoremobsEMSPOBox45PO139WA']",153
ham,"['Fighting', 'world', 'easy', 'u', 'either', 'win', 'lose', 'bt', 'fightng', 'some1', 'close', 'u', 'dificult', 'u', 'lose', 'u', 'lose', 'u', 'win', 'u', 'still', 'lose']",149
spam,"['Bought', 'one', 'ringtone', 'getting', 'texts', 'costing', '3', 'pound', 'offering', 'tones', 'etc']",81
ham,"['Yalru', 'lyfu', 'astne', 'chikku', 'Bt', 'innu', 'mundhe', 'lyf', 'ali', 'halla', 'ke', 'bilo', 'marriageprogram', 'edhae', 'lyf', 'nt', 'yet', 'ovr', 'chikkuali', 'vargu', 'lyfu', 'meow', 'meowD']",144
ham,"['Kinda', 'First', 'one', 'gets', 'twelve', 'Aah', 'Speak', 'tomo']",51
spam,"['09066362231', 'URGENT', 'mobile', '07xxxxxxxxx', '£2000', 'bonus', 'caller', 'prize', '020603', '2nd', 'attempt', 'reach', 'call', '09066362231', 'ASAP']",152
ham,"['Ok', 'good', 'later', 'come', 'find', 'ü', 'C', 'lucky', 'told', 'ü', 'go', 'earlier', 'Later', 'pple', 'take', 'finish', 'ü']",111
ham,"['Wat', 'makes', 'u', 'thk', 'ill', 'fall', 'actually', 'thk', 'im', 'quite', 'prone', '2', 'falls', 'Lucky', 'dad', 'home', 'ask', 'come', 'n', 'fetch', 'already']",131
spam,"['07801543489', 'guaranteed', 'latests', 'Nokia', 'Phone', '40GB', 'iPod', 'MP3', 'player', '£500', 'prize', 'Txt', 'wordCOLLECT', 'No83355', 'TCLLC', 'NYUSA', '150pMt', 'msgrcvd18']",158
ham,"['account', 'refilled', 'successfully', 'INR', 'ltDECIMALgt', 'KeralaCircle', 'prepaid', 'account', 'balance', 'Rs', 'ltDECIMALgt', 'Transaction', 'ID', 'KR', 'ltgt']",174
ham,"['wont', 'touch', 'permission']",42
spam,"['Hi', 'LUCY', 'Hubby', 'meetins', 'day', 'Fri', 'B', 'alone', 'hotel', 'U', 'fancy', 'cumin', 'Pls', 'leave', 'msg', '2day', '09099726395', 'Lucy', 'x', 'Calls£1minMobsmoreLKPOBOX177HP51FL']",160
ham,"['7', 'wonders', 'WORLD', '7th', '6th', 'Ur', 'style', '5th', 'Ur', 'smile', '4th', 'Ur', 'Personality', '3rd', 'Ur', 'Nature', '2nd', 'Ur', 'SMS', '1st', 'Ur', 'Lovely', 'Friendship', 'good', 'morning', 'dear']",151
ham,"['Take', 'small', 'dose', 'tablet', 'fever']",37
ham,"['Oh', 'U', 'must', 'taken', 'REAL', 'Valentine', 'shopping', 'first']",61
ham,"['sent', 'email', '–', 'address', 'incomm', 'right']",72
ham,"['gonna', 'blakes', 'night', 'might', 'able', 'get', 'little', 'early']",93
ham,"['Friendship', 'game', 'play', 'word', 'say', 'doesnt', 'start', 'March', 'ends', 'May', 'tomorrow', 'yesterday', 'today', 'e']",141
ham,"['Nice', 'Waitshould', 'texting', 'right', 'Im', 'gonna', 'pay', 'ticket', 'ya', 'know']",85
ham,"['Im', 'watching', 'lotr', 'w', 'sis', 'dis', 'aft', 'u', 'wan', '2', 'meet', '4', 'dinner', 'nite']",78
ham,"['keeping', 'away', 'like']",33
ham,"['think', 'far', 'find', 'Check', 'google', 'maps', 'place', 'dorm']",90
ham,"['trip', 'ok', 'quite', 'tiring', 'lor', 'Uni', 'starts', 'today', 'ok', '4', 'cos', 'im', 'taking', 'modules', 'jus', 'concentrating', 'final', 'yr', 'project']",147
ham,"['always', 'saying', 'welp']",33
ham,"['Im', 'guy', 'browsin', 'compulsory']",32
ham,['Ok'],5
ham,"['Purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'messageIts', 'smiling', 'seeing', 'name', 'Gud', 'evng', 'musthu']",149
ham,"['Sorry', 'Ill', 'call', 'later']",22
ham,"['add', 'dont', 'really', 'care', 'cant', 'least', 'get', 'dude', 'fuck', 'hey', 'money', 'want']",132
ham,"['Hello', 'lover', 'goes', 'new', 'job', 'happy', 'think', 'wake', 'slave', 'send', 'teasing', 'kiss', 'across', 'sea']",154
ham,"['told', 'number', 'gautham']",31
ham,"['Tell', 'need', 'investigate', 'anywhere']",51
ham,"['Ok', 'juz', 'receive']",18
ham,"['Cant', 'believe', 'said', 'many', 'things', 'morning', 'really', 'wanted', 'say', 'good', 'morning', 'love', 'beautiful', 'morning', 'See', 'library', 'later']",172
spam,"['account', 'credited', '500', 'FREE', 'Text', 'Messages', 'activate', 'txt', 'word', 'CREDIT', '80488', 'TCs', 'www80488biz']",130
ham,"['end', 'might', 'still', 'vomit', 'okay', 'everything', 'come']",76
ham,"['moneYas', 'youmoney', 'aint', 'thinghow', 'sha']",78
ham,"['everything', 'weather', 'Keep', 'extra', 'warm', 'cold', 'nothing', 'serious', 'Pls', 'lots', 'vitamin', 'c']",112
ham,"['Hey', 'gals', 'Anyone', 'u', 'going', 'e', 'driving', 'centre', 'tmr']",58
ham,"['Im', 'always', 'yahoo', 'messenger', 'send', 'message', 'ill', 'get', 'may', 'send', 'mobile', 'mode', 'sha', 'ill', 'get', 'reply']",158
ham,"['Im', 'putting', 'ready', 'ltTIMEgt']",60
ham,"['Time', 'n', 'Smile', 'r', 'two', 'crucial', 'things', 'life', 'Sometimes', 'time', 'makes', 'us', 'forget', 'smile', 'sometimes', 'someones', 'smile', 'makes', 'us', 'forget', 'time', 'gud', 'noon']",154
spam,"['SMS', 'ac', 'JSco', 'Energy', 'high', 'u', 'may', 'know', '2channel', '2day', 'ur', 'leadership', 'skills', 'r', 'strong', 'Psychic', 'Reply', 'ANS', 'wquestion', 'End', 'Reply', 'END', 'JSCO']",154
ham,"['Hostbased', 'IDPS', 'linux', 'systems']",34
spam,"['HOT', 'LIVE', 'FANTASIES', 'call', '08707509020', '20p', 'per', 'min', 'NTT', 'Ltd', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870', 'national', 'rate', 'call']",122
ham,"['dawhats', 'plan']",26
ham,"['Ill', 'ltgt', 'ok']",31
ham,"['Oh', 'God', 'Im', 'almost', 'home']",26
ham,"['Total', 'video', 'converter', 'free', 'download', 'type', 'google', 'search']",64
spam,"['Thanks', 'Vote', 'sing', 'along', 'stars', 'Karaoke', 'mobile', 'FREE', 'link', 'reply', 'SING']",121
ham,"['Wen', 'ur', 'lovable', 'bcums', 'angry', 'wid', 'u', 'dnt', 'take', 'seriously', 'Coz', 'angry', 'childish', 'n', 'true', 'way', 'showing', 'deep', 'affection', 'care', 'n', 'luv', 'kettoda', 'manda', 'nice', 'day', 'da']",179
ham,"['Sounds', 'like', 'something', 'someone', 'testing', 'would', 'sayy']",56
ham,"['u', 'love', 'someone', 'Dont', 'make', 'love', 'u', 'much', 'u', 'Love', 'much', 'dont', 'want', 'loved', 'anyone', 'except', 'Gud', 'nit']",148
ham,"['Peteis', 'phone', 'still', 'Jenny', 'college', 'Leannewhat']",90
ham,"['Oops', 'sorry', 'check', 'dont', 'mind', 'picking', 'tomo', 'half', 'eight', 'station', 'Would', 'ok']",110
ham,"['Hey', 'sweet', 'wondering', 'moment', 'might', 'come', 'want', 'send', 'file', 'someone', 'wont', 'go', 'yahoo', 'connection', 'sucks', 'remember', 'set', 'page', 'go', 'download', 'format', 'disc', 'Could', 'tell', 'know', 'way', 'download', 'big', 'files', 'download', 'stuff', 'directly', 'internet', 'help', 'would', 'great', 'prey', 'teasing', 'kiss']",458
ham,"['Hows', 'champ', 'leaving', 'glasgow']",36
ham,"['Kall', 'bestcongrats']",28
ham,"['wonder', 'youll', 'get', 'text']",33
ham,"['need', 'come', 'home', 'give', 'good', 'lovin']",51
spam,"['brand', 'new', 'mobile', 'music', 'service', 'live', 'free', 'music', 'player', 'arrive', 'shortly', 'install', 'phone', 'browse', 'content', 'top', 'artists']",157
ham,"['Shall', 'ask', 'one', 'thing', 'dont', 'mistake']",45
ham,"['Check', 'wid', 'corect', 'speling', 'ie', 'Sarcasm']",37
spam,"['URGENT', 'Mobile', 'awarded', '£2000', 'Bonus', 'Caller', 'Prize', '10803', '2nd', 'attempt', 'contact', 'Call', '08714719523', 'BOX95QU', 'BT', 'National', 'Rate']",158
ham,"['angry', 'happen', 'dear']",39
